409.8614690; -139.5770216; -323.0820038; 3.0594548; -0.0096451; 35.2161182; -0.7367477
411.8607933; -139.7600485; -325.0728142; 3.0405374; -0.0092044; 35.1742660; -0.1611819
413.8601175; -139.9796859; -327.0600107; 3.0226647; -0.0086779; 35.1651031; 0.4961456
415.8594418; -140.2337773; -329.0431481; 3.0058285; -0.0081643; 35.1933003; 1.1138956
417.8587660; -140.5203327; -331.0215320; 2.9897083; -0.0080147; 35.2565237; 1.2606174
419.8580902; -140.8385865; -332.9952789; 2.9737526; -0.0079971; 35.3279384; 1.2390505
421.8574145; -141.1884453; -334.9639635; 2.9576405; -0.0081189; 35.3979909; 1.0437350
423.8567387; -141.5701754; -336.9263741; 2.9412408; -0.0082960; 35.4568934; 0.7845744
425.8560630; -141.9844394; -338.8824137; 2.9245187; -0.0083299; 35.5011060; 0.7138950
427.8553872; -142.4311446; -340.8312504; 2.9080967; -0.0080957; 35.5412878; 0.9841689
429.8547114; -142.9091031; -342.7723911; 2.8924367; -0.0075389; 35.5966078; 1.6553409
431.8540357; -143.4163601; -344.7064475; 2.8779361; -0.0069867; 35.6894608; 2.3047070
433.8533599; -143.9505737; -346.6331370; 2.8644630; -0.0064917; 35.8183378; 2.8696108
435.8526842; -144.5096994; -348.5526111; 2.8519998; -0.0059732; 35.9781585; 3.4590909
437.8520084; -145.0917217; -350.4652994; 2.8405575; -0.0055057; 36.1698711; 3.9794870
439.8513326; -145.6948151; -352.3715703; 2.8299375; -0.0051177; 36.3891762; 4.3956318
441.8506569; -146.3174023; -354.2713432; 2.8199460; -0.0048902; 36.6298885; 4.4299126
443.8499811; -146.9585657; -356.1650342; 2.8103815; -0.0046805; 36.8708882; 4.4067916
445.8493054; -147.6174792; -358.0528014; 2.8012259; -0.0044775; 37.1090772; 4.3838689
447.8486296; -148.2931493; -359.9342906; 2.7924879; -0.0042637; 37.3445198; 4.3611408
449.8479538; -148.9849118; -361.8101643; 2.7841764; -0.0040508; 37.5772781; 4.3386037
451.8472781; -149.6918837; -363.6804764; 2.7762888; -0.0038391; 37.8074117; 4.3162542
453.8466023; -150.4130763; -365.5450167; 2.7688276; -0.0036252; 38.0349781; 4.2940889
455.8459265; -151.1478369; -367.4044662; 2.7617932; -0.0034110; 38.2600329; 4.2721045
457.8452508; -151.8952982; -369.2589515; 2.7551876; -0.0031965; 38.4826293; 4.2502981
459.8445750; -152.6544966; -371.1083805; 2.7490116; -0.0029821; 38.7028191; 4.2286664
461.8438993; -153.4247725; -372.9534055; 2.7432637; -0.0027668; 38.9206521; 4.2072067
463.8432235; -154.2052662; -374.7941961; 2.7379485; -0.0025501; 39.1361763; 4.1859160
465.8425477; -154.9950656; -376.6308144; 2.7330617; -0.0023390; 39.3494384; 4.1647916
467.8418720; -155.7934939; -378.4638306; 2.7285947; -0.0021306; 39.5604833; 4.1438309
469.8411962; -156.5997326; -380.2934486; 2.7245404; -0.0019251; 39.7693546; 4.1230313
471.8405205; -157.4129722; -382.1198725; 2.7208977; -0.0017189; 39.9760943; 4.1023902
473.8398447; -158.2325082; -383.9435448; 2.7176669; -0.0015129; 40.1807433; 4.0864238
475.8391689; -159.0575471; -385.7647083; 2.7148478; -0.0013071; 40.3835648; 4.0711407
477.8384932; -159.8873518; -387.5837292; 2.7124398; -0.0011017; 40.5846198; 4.0559399
479.8378174; -160.7211587; -389.4009120; 2.7104423; -0.0008966; 40.7839386; 4.0408205
481.8371417; -161.5581956; -391.2165407; 2.7088545; -0.0006918; 40.9815503; 4.0257816
483.8364659; -162.3977948; -393.0311214; 2.7076756; -0.0004876; 41.1774835; 4.0108222
485.8357901; -163.2391320; -394.8448169; 2.7069048; -0.0002837; 41.3717660; 3.9959415
487.8351144; -164.0814589; -396.6579510; 2.7065410; -0.0000802; 41.5644245; 3.9811385
489.8344386; -164.9241652; -398.4711400; 2.7065833; 0.0001225; 41.7554854; 3.9664125
491.8337629; -165.7663722; -400.2844165; 2.7070309; 0.0003249; 41.9449740; 3.9517626
493.8330871; -166.6073537; -402.0981375; 2.7078824; 0.0005270; 42.1329154; 3.9371880
495.8324113; -167.4465392; -403.9129916; 2.7091369; 0.0007278; 42.3193335; 3.9226879
497.8317356; -168.2830140; -405.7289150; 2.7107926; 0.0009281; 42.5042520; 3.9082616
499.8310598; -169.1160603; -407.5462622; 2.7128479; 0.0011281; 42.6876938; 3.8939082
501.8303841; -169.9451406; -409.3657571; 2.7152881; 0.0013116; 42.8696813; 3.8796270
503.8297083; -170.7693357; -411.1871953; 2.7181224; 0.0015623; 43.0502362; 3.8654173
505.8290325; -171.5878194; -413.0112031; 2.7215841; 0.0019007; 43.2293798; 3.8512785
507.8283568; -172.3993563; -414.8384134; 2.7258045; 0.0023262; 43.4071329; 3.8372097
509.8276810; -173.2023903; -416.6693383; 2.7308211; 0.0026119; 43.5835157; 3.8232103
511.8270052; -173.9959063; -418.5044641; 2.7361488; 0.0027175; 43.7585479; 3.8092797
513.8263295; -174.7794703; -420.3438263; 2.7416140; 0.0027456; 43.9322488; 3.7954172
515.8256537; -175.5529355; -422.1874819; 2.7471222; 0.0027579; 44.1046373; 3.7737744
517.8249780; -176.3162271; -424.0353767; 2.7526342; 0.0027560; 44.2753772; 3.7472691
519.8243022; -177.0693348; -425.8874220; 2.7581124; 0.0027227; 44.4442689; 3.7210150
521.8236264; -177.8123559; -427.7435557; 2.7635214; 0.0026881; 44.6113446; 3.6950080
523.8229507; -178.5453906; -429.6036558; 2.7688612; 0.0026535; 44.7766357; 3.6692445
525.8222749; -179.2685429; -431.4676104; 2.7741330; 0.0026201; 44.9401727; 3.6437208
527.8215992; -179.9819216; -433.3353287; 2.7793379; 0.0025864; 45.1019854; 3.6184333
529.8209234; -180.6856352; -435.2067174; 2.7844751; 0.0025526; 45.2621025; 3.5933785
531.8202476; -181.3797847; -437.0816620; 2.7895451; 0.0025191; 45.4205524; 3.5685531
533.8195719; -182.0644843; -438.9600847; 2.7945483; 0.0024858; 45.5773625; 3.5439538
535.8188961; -182.7398429; -440.8418955; 2.7994850; 0.0024525; 45.7325595; 3.5195772
537.8182204; -183.4059598; -442.7269778; 2.8043554; 0.0024196; 45.8861695; 3.4954202
539.8175446; -184.0629527; -444.6152691; 2.8091601; 0.0023868; 46.0382179; 3.4714798
541.8168688; -184.7109319; -446.5066871; 2.8138994; 0.0023541; 46.1887295; 3.4477528
543.8161931; -185.3499929; -448.4011079; 2.8185735; 0.0023217; 46.3377285; 3.4242365
545.8155173; -185.9802578; -450.2984873; 2.8231830; 0.0022894; 46.4852386; 3.4009278
547.8148416; -186.6018372; -452.1987503; 2.8277282; 0.0022573; 46.6312826; 3.3778239
549.8141658; -187.2148226; -454.1017629; 2.8322092; 0.0022254; 46.7758832; 3.3549222
551.8134900; -187.8193405; -456.0075013; 2.8366266; 0.0021936; 46.9190623; 3.3322198
553.8128143; -188.4155025; -457.9158974; 2.8409806; 0.0021618; 47.0608412; 3.3097141
555.8121385; -189.0033956; -459.8268046; 2.8452713; 0.0021303; 47.2012411; 3.2874027
557.8114628; -189.5831513; -461.7402210; 2.8494990; 0.0020988; 47.3402823; 3.2652828
559.8107870; -190.1548821; -463.6560843; 2.8536636; 0.0020672; 47.4779849; 3.2433521
561.8101112; -190.7186720; -465.5742352; 2.8577657; 0.0020363; 47.6143683; 3.2216081
563.8094355; -191.2746562; -467.4946934; 2.8618056; 0.0020046; 47.7494518; 3.2000485
565.8087597; -191.8229496; -469.4174017; 2.8657812; 0.0019722; 47.8832541; 3.1786708
567.8080839; -192.3636351; -471.3421857; 2.8696951; 0.0019430; 48.0157933; 3.1570781
569.8074082; -192.8968462; -473.2690860; 2.8735548; 0.0019220; 48.1470711; 3.1327783
571.8067324; -193.4226623; -475.1980745; 2.8773840; 0.0019085; 48.2769855; 3.1087097
573.8060567; -193.9410883; -477.1289623; 2.8811877; 0.0018965; 48.4055572; 3.0848691
575.8053809; -194.4522013; -479.0618475; 2.8849672; 0.0018841; 48.5328062; 3.0612534
577.8047051; -194.9560436; -480.9966972; 2.8887213; 0.0018712; 48.6587521; 3.0378596
579.8040294; -195.4526183; -482.9333194; 2.8924497; 0.0018586; 48.7834140; 3.0146848
