# # x_m,y_m,w_tr_right_m,w_tr_left_m
-1.025367308378350799e+02,-4.654965769691845026e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.017234720117582754e+02,-4.649140112156934492e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.008957918236736475e+02,-4.643469131453149430e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.000541873728085704e+02,-4.637954169878296966e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.919915575839070243e+01,-4.632596569730179681e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.833119407964736070e+01,-4.627397673306603565e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.746174229674244316e+01,-4.622420049771392314e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.658064155505883264e+01,-4.617599838092737627e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.568837076910352835e+01,-4.612938331464947623e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.478540885338344424e+01,-4.608436823082329852e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.387223472240549427e+01,-4.604096606139191863e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.296092174807097308e+01,-4.599970185493972963e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.204057846344471727e+01,-4.596003555573726089e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.111166604729552887e+01,-4.592197961681632137e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.017464567839198253e+01,-4.588554649120872000e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.922997853550290870e+01,-4.585074863194624868e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.827812579739696730e+01,-4.581759849206072204e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.731954864284284668e+01,-4.578610852458393765e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.635470825060929201e+01,-4.575629118254770447e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.538406579946504849e+01,-4.572815891898381437e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.440808246817869076e+01,-4.570172418692408201e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.342721943551902086e+01,-4.567699943940031062e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.244193788025478398e+01,-4.565399712944429780e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.145269898115464002e+01,-4.563272971008785248e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.045996391698730577e+01,-4.561320963436276656e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.946419386652152639e+01,-4.559544935530085468e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.846585000852581970e+01,-4.557946132593393145e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.746539352176915827e+01,-4.556525799929377172e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.646328558502017358e+01,-4.555285182841220148e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.545998737704744030e+01,-4.554225526632101264e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.445596007661981730e+01,-4.553348076605201413e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.345166486250599291e+01,-4.552654078063700922e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.244756291347459864e+01,-4.552144776310780117e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.144411540829440810e+01,-4.551821416649619323e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.044178352573410962e+01,-4.551685244383398299e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.944102844456241996e+01,-4.551737504815298507e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.842968439981513029e+01,-4.551983726804746198e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.742090917071348599e+01,-4.552425752356764406e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.641518167176437260e+01,-4.553064874665661250e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.541298081747481774e+01,-4.553902386925743713e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.441478552235167854e+01,-4.554939582331320480e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.342107470090184052e+01,-4.556177754076698534e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.242000136670549182e+01,-4.557637486348836546e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.142451338015075635e+01,-4.559305918795856769e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.043510784046520712e+01,-4.561184393715563488e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.945228184687630346e+01,-4.563274253405762693e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.847653249861150471e+01,-4.565576840164258670e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.750835689489835545e+01,-4.568093496288856272e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.653645150857988710e+01,-4.570860645053589906e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.557333321480058430e+01,-4.573849949749712209e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.461951775210306437e+01,-4.577062803006049307e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.367552085903005832e+01,-4.580500597451427893e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.274185827412421190e+01,-4.584164725714673523e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.181904573592828456e+01,-4.588056580424613458e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.090759898298489361e+01,-4.592177554210074391e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.999713891300061164e+01,-4.596583535061307657e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.909938676517177214e+01,-4.601227128338037460e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.821487737756311276e+01,-4.606109778242789616e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.734551999456402882e+01,-4.611224598719527421e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.648563770756328495e+01,-4.616642828811451409e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.565474762903357941e+01,-4.622274399178390922e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.483492989138599683e+01,-4.628248373593591509e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.404453617986894187e+01,-4.634438687440926969e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.326689239006250887e+01,-4.640983553931874894e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.251903652707798642e+01,-4.647747239468749285e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.180049893947983719e+01,-4.654726191918763902e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.109644573469199713e+01,-4.662072126272629475e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.042198154292495360e+01,-4.669635096665383571e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.977660609264444247e+01,-4.677411319374058394e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.915981911231557433e+01,-4.685397010675694105e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.857112033040374399e+01,-4.693588386847324045e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.801000947537443153e+01,-4.701981664165985535e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.747598627569291807e+01,-4.710573058908713051e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.696855045982465526e+01,-4.719358787352543914e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.648720175623503792e+01,-4.728335065774513168e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.604067732160319792e+01,-4.737305334197031925e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.561821506331540377e+01,-4.746451115876380413e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.521934532993614653e+01,-4.755768858679771256e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.484359847003000255e+01,-4.765255010474415940e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.449778482382538414e+01,-4.774698986430456671e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.417323038074536612e+01,-4.784297548498349784e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.386949483380465153e+01,-4.794047366487321824e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.359208420617792967e+01,-4.803728392281204833e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.333376356176103172e+01,-4.813547864468436046e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.309924612005491440e+01,-4.823279999651999788e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.288220021443450491e+01,-4.833138601327152628e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.268224050843400619e+01,-4.843120755063766865e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.250296399044344753e+01,-4.852992619143247452e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.233927817582929265e+01,-4.862976979437253249e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.219082340847805312e+01,-4.873071115744849067e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.206018041226508331e+01,-4.883033875310615599e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.194339001468284778e+01,-4.893096234449434974e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.184011707288678394e+01,-4.903255658362527356e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.175202082881406795e+01,-4.913264391333889307e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.167617487194479509e+01,-4.923360848423361631e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.161226743276185402e+01,-4.933542671612548247e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.156112599195668622e+01,-4.943556172016375285e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.152076154844991152e+01,-4.953646491052509191e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.149088459325156464e+01,-4.963811439066456614e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.147120561737173716e+01,-4.974048826403725343e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.146156093783434926e+01,-4.984097933885386738e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.146106716378147894e+01,-4.994211792956682530e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.146945596109176790e+01,-5.004388374115818579e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.148645899564365891e+01,-5.014625647860998470e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.151105591135302575e+01,-5.024656870188454150e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.154332800449623164e+01,-5.034741908450603773e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.158302705730318394e+01,-5.044878885292425252e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.162990485200333524e+01,-5.055065923358901046e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.168371317082676342e+01,-5.065301145295005654e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.174252841833487082e+01,-5.075311529769086292e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.180744976670268898e+01,-5.085364082632129907e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.187824808313547464e+01,-5.095457070875243630e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.195469423483820037e+01,-5.105588761489539138e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.203655908901617977e+01,-5.115757421466122992e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.212361351287469802e+01,-5.125961317796103458e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.221307824558761013e+01,-5.135921605466882056e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.230702785481071260e+01,-5.145912013705305981e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.240525128849020575e+01,-5.155930946253248521e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.250753749457243202e+01,-5.165976806852586378e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.261367542100376227e+01,-5.176047999245192841e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.272345401573042523e+01,-5.186142927172943473e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.283666222669887702e+01,-5.196259994377711564e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.295308900185543166e+01,-5.206397604601372677e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.307252328914634631e+01,-5.216554161585800102e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.319475403651799184e+01,-5.226728069072869403e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.331957019191671066e+01,-5.236917730804456141e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.344676070328881679e+01,-5.247121550522433608e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.357249401928018528e+01,-5.257053988143095467e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.370007817645077353e+01,-5.266996832413478842e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.382931922639522782e+01,-5.276948616436138764e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.396002322070819446e+01,-5.286907873313632535e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.409199621098429134e+01,-5.296873136148515187e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.422504424881813634e+01,-5.306842938043344020e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.435897338580426208e+01,-5.316815812100677476e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.449358967353751382e+01,-5.326790291423067174e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.462869916361228206e+01,-5.336764909113073827e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.476410790762338365e+01,-5.346738198273251328e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.489962195716532278e+01,-5.356708692006156980e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.503504736383277418e+01,-5.366674923414348086e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.517019017922038415e+01,-5.376635425600379676e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.530485645492268532e+01,-5.386588731666807917e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.543885224253443766e+01,-5.396533374716190110e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.557198359365014539e+01,-5.406467887851081286e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.570405655986454008e+01,-5.416390804174041023e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.583859459646447476e+01,-5.426583588902290103e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.597159666348790097e+01,-5.436760956501104829e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.610285170888107587e+01,-5.446921310712361901e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.623214868059034188e+01,-5.457063055277933472e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.635927652656209830e+01,-5.467184593939692832e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.648402419474257385e+01,-5.477284330439517817e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.660618063307813941e+01,-5.487360668519281717e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.672553478951522266e+01,-5.497412011920857822e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.684187561199999550e+01,-5.507436764386121695e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.695499204847885721e+01,-5.517433329656948899e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.706467304689817865e+01,-5.527400111475211588e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.717359886932780455e+01,-5.537611033637267610e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.727844367241550572e+01,-5.547787075549742895e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.737897832336653892e+01,-5.557926504203747982e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.747497368938601880e+01,-5.568027586590390001e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.756620063767917372e+01,-5.578088589700777220e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.765243003545123202e+01,-5.588107780526020179e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.773343274990727991e+01,-5.598083426057226006e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.781094358774348052e+01,-5.608281536931672235e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.788245149746325069e+01,-5.618430011598338751e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.794770826129632724e+01,-5.628526972702202329e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.800646566147247540e+01,-5.638570542888245427e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.805847548022137516e+01,-5.648558844801443684e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.810457734282636011e+01,-5.658750558477607910e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.814304202741840299e+01,-5.668880049784953599e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.817360119987597500e+01,-5.678945289221685471e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.819598652607760414e+01,-5.688944247286009386e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.821017379775472023e+01,-5.699128610199984450e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.821519089732294105e+01,-5.709238924551692662e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.821074831579241504e+01,-5.719273000686639534e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.819607433458423884e+01,-5.729476516362735765e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.817084584102192935e+01,-5.739595275738199689e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.813475106558840366e+01,-5.749626920794635225e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.808618297226976779e+01,-5.759810447914330780e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.802554976427498445e+01,-5.769897550167894451e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.795251629875951949e+01,-5.779885692756545268e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.786454733969523545e+01,-5.790006479388094931e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.776286965690115949e+01,-5.800018160748770697e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.764426154918916723e+01,-5.810146893480605286e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.751053777327732064e+01,-5.820155624646874912e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.735982548038560935e+01,-5.830196218176592993e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.719343008955863183e+01,-5.840390255606052961e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.701424879758951647e+01,-5.850571830034364211e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.682237249927553080e+01,-5.860740355126155237e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.662515196542250351e+01,-5.870545309331237149e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.641626339444010796e+01,-5.880337024294435651e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.619578859872723342e+01,-5.890114972268236215e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.596380939068248495e+01,-5.899878625505125456e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.572040758270466654e+01,-5.909627456257592257e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.546566498719252536e+01,-5.919360936778118685e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.519966341654489383e+01,-5.929078539319193624e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.492248468316046228e+01,-5.938779736133305960e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.463421059943800628e+01,-5.948463999472936621e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.433492297777630142e+01,-5.958130801590573355e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.402470363057409486e+01,-5.967779614738706186e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.370363437023013375e+01,-5.977409911169817178e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.337179700914325053e+01,-5.987021163136394080e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.302927335971207867e+01,-5.996612842890923503e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.267614523433542217e+01,-6.006184422685892059e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.231249444541208504e+01,-6.015735374773785225e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.193840280534078602e+01,-6.025265171407090747e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.155395212652030068e+01,-6.034773284838292966e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.115922422134937619e+01,-6.044259187319878492e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.075430090222678814e+01,-6.053722351104336212e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.033926398155125526e+01,-6.063162248444148190e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.991419527172163839e+01,-6.072578351591803312e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.947917658513648576e+01,-6.081970132799790463e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.903428973419485715e+01,-6.091337064320589434e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.859602245255726416e+01,-6.100345434409077825e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.814872871762528916e+01,-6.109329734169057247e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.769248188551429735e+01,-6.118289490401991770e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.722735531233951178e+01,-6.127224229909345468e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.675342235421652504e+01,-6.136133479492575589e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.627075636726056018e+01,-6.145016765953148479e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.577943070758701083e+01,-6.153873616092523662e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.527951873131135585e+01,-6.162703556712160662e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.477109379454890359e+01,-6.171506114613525824e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.425422925341499081e+01,-6.180280816598077536e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.372899846402509638e+01,-6.189027189467278731e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.319547478249441497e+01,-6.197744760022592345e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.265373156493856754e+01,-6.206433055065476765e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.210384216747280561e+01,-6.215091601397397199e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.154587994621240910e+01,-6.223719925819814307e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.097991825727291371e+01,-6.232317555134188751e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.040603045676968463e+01,-6.240884016141982329e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.982428990081797338e+01,-6.249418835644659111e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.923476994553328723e+01,-6.257921540443678623e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.863754394703101980e+01,-6.266391657340501524e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.803268526142639416e+01,-6.274828713136594160e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.744308334054278475e+01,-6.282921596623241385e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.684653717324906097e+01,-6.290982961288174238e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.624311226313136558e+01,-6.299012384587191491e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.563287411377569924e+01,-6.307009443976091916e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.501588822876803420e+01,-6.314973716910676558e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.439222011169439952e+01,-6.322904780846740778e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.376193526614102325e+01,-6.330802213240085621e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.312509919569379235e+01,-6.338665591546508722e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.248177740393873592e+01,-6.346494493221809989e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.183203539446185459e+01,-6.354288495721789332e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.117593867084923431e+01,-6.362047176502245520e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.051355273668690415e+01,-6.369770113018976190e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.844943095560807933e+00,-6.377456882727781249e+02,6.000000000000000000e+00,6.000000000000000000e+00
-9.170175251057173682e+00,-6.385107063084458332e+02,6.000000000000000000e+00,6.000000000000000000e+00
-8.489314706761888374e+00,-6.392720231544808485e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.802426966261037933e+00,-6.400295965564630478e+02,6.000000000000000000e+00,6.000000000000000000e+00
-7.109577533140623018e+00,-6.407833842599720811e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.410831910986644289e+00,-6.415333440105881664e+02,6.000000000000000000e+00,6.000000000000000000e+00
-5.706255603385159247e+00,-6.422794335538910673e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.995914113922225397e+00,-6.430216106354607746e+02,6.000000000000000000e+00,6.000000000000000000e+00
-4.279872946183985505e+00,-6.437598330008768244e+02,6.000000000000000000e+00,6.000000000000000000e+00
-3.558197603756241278e+00,-6.444940583957195486e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.830953590225135486e+00,-6.452242445655687106e+02,6.000000000000000000e+00,6.000000000000000000e+00
-2.098206409176697207e+00,-6.459503492560040740e+02,6.000000000000000000e+00,6.000000000000000000e+00
-1.360021564197012367e+00,-6.466723302126058570e+02,6.000000000000000000e+00,6.000000000000000000e+00
-6.164645588719963598e-01,-6.473901451809535956e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.323991032122080469e-01,-6.481037519066273944e+02,6.000000000000000000e+00,6.000000000000000000e+00
8.865039184696286156e-01,-6.488131081352069032e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.645784383314151000e+00,-6.495181716122722264e+02,6.000000000000000000e+00,6.000000000000000000e+00
2.410174994159888229e+00,-6.502189000834034687e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.179610247420697533e+00,-6.509152512941805071e+02,6.000000000000000000e+00,6.000000000000000000e+00
3.954024639510691941e+00,-6.516071829901827641e+02,6.000000000000000000e+00,6.000000000000000000e+00
4.733352666843586576e+00,-6.522946529169903442e+02,6.000000000000000000e+00,6.000000000000000000e+00
5.517528825833494466e+00,-6.529776188201833520e+02,6.000000000000000000e+00,6.000000000000000000e+00
6.276055399952667813e+00,-6.536300299594984153e+02,6.000000000000000000e+00,6.000000000000000000e+00
7.038945550119933614e+00,-6.542782002451845074e+02,6.000000000000000000e+00,6.000000000000000000e+00
7.806141043885872932e+00,-6.549220921132163085e+02,6.000000000000000000e+00,6.000000000000000000e+00
8.577583648800953142e+00,-6.555616679995680443e+02,6.000000000000000000e+00,6.000000000000000000e+00
9.353215132415812150e+00,-6.561968903402141677e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.013297726228086049e+01,-6.568277215711291319e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.091681180594673606e+01,-6.574541241282872761e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.170466053096396308e+01,-6.580760604476629396e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.249646520488295209e+01,-6.586934929652304618e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.329216759525445468e+01,-6.593063841169644093e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.409170946962888138e+01,-6.599146963388391214e+02,6.000000000000000000e+00,6.000000000000000000e+00
1.489503259555681325e+01,-6.605183920668290511e+02,6.000000000000000000e+00,6.000000000000000000e+00
